"","long","lat","group","order","region","subregion"
"7755",-90.6533889770508,34.3889274597168,26,7755,"mississippi",NA
"7756",-90.607551574707,34.4003829956055,26,7756,"mississippi",NA
"7757",-90.5788955688477,34.4233016967773,26,7757,"mississippi",NA
"7758",-90.5674438476562,34.4462203979492,26,7758,"mississippi",NA
"7759",-90.5731735229492,34.5149765014648,26,7759,"mississippi",NA
"7760",-90.5617141723633,34.5264358520508,26,7760,"mississippi",NA
"7761",-90.5387878417969,34.5550842285156,26,7761,"mississippi",NA
"7762",-90.5330657958984,34.5608139038086,26,7762,"mississippi",NA
"7763",-90.5330657958984,34.5837326049805,26,7763,"mississippi",NA
"7764",-90.5674438476562,34.6181106567383,26,7764,"mississippi",NA
"7765",-90.5731735229492,34.6410293579102,26,7765,"mississippi",NA
"7766",-90.5559768676758,34.6754035949707,26,7766,"mississippi",NA
"7767",-90.5330657958984,34.6868667602539,26,7767,"mississippi",NA
"7768",-90.4929504394531,34.6696739196777,26,7768,"mississippi",NA
"7769",-90.4814987182617,34.6582183837891,26,7769,"mississippi",NA
"7770",-90.4643020629883,34.6582183837891,26,7770,"mississippi",NA
"7771",-90.4643020629883,34.6754035949707,26,7771,"mississippi",NA
"7772",-90.4700393676758,34.6983222961426,26,7772,"mississippi",NA
"7773",-90.4814987182617,34.7155113220215,26,7773,"mississippi",NA
"7774",-90.5330657958984,34.7327003479004,26,7774,"mississippi",NA
"7775",-90.5445175170898,34.7327003479004,26,7775,"mississippi",NA
"7776",-90.5330657958984,34.7613487243652,26,7776,"mississippi",NA
"7777",-90.5216064453125,34.7613487243652,26,7777,"mississippi",NA
"7778",-90.4757690429688,34.7556190490723,26,7778,"mississippi",NA
"7779",-90.4585723876953,34.7556190490723,26,7779,"mississippi",NA
"7780",-90.4471206665039,34.7728080749512,26,7780,"mississippi",NA
"7781",-90.429931640625,34.7899971008301,26,7781,"mississippi",NA
"7782",-90.429931640625,34.812915802002,26,7782,"mississippi",NA
"7783",-90.424201965332,34.8301048278809,26,7783,"mississippi",NA
"7784",-90.4127349853516,34.8415641784668,26,7784,"mississippi",NA
"7785",-90.3497161865234,34.8587532043457,26,7785,"mississippi",NA
"7786",-90.3153381347656,34.8759384155273,26,7786,"mississippi",NA
"7787",-90.2866897583008,34.8931312561035,26,7787,"mississippi",NA
"7788",-90.2580413818359,34.9217758178711,26,7788,"mississippi",NA
"7789",-90.24658203125,34.9332389831543,26,7789,"mississippi",NA
"7790",-90.252311706543,34.944694519043,26,7790,"mississippi",NA
"7791",-90.2637710571289,34.9618835449219,26,7791,"mississippi",NA
"7792",-90.2809600830078,34.996265411377,26,7792,"mississippi",NA
"7793",-89.7251892089844,34.9905319213867,26,7793,"mississippi",NA
"7794",-89.6449737548828,34.996265411377,26,7794,"mississippi",NA
"7795",-89.3527679443359,34.9905319213867,26,7795,"mississippi",NA
"7796",-89.1980667114258,34.996265411377,26,7796,"mississippi",NA
"7797",-89.0204544067383,34.9905319213867,26,7797,"mississippi",NA
"7798",-88.8256454467773,34.996265411377,26,7798,"mississippi",NA
"7799",-88.7912673950195,34.996265411377,26,7799,"mississippi",NA
"7800",-88.3959274291992,34.996265411377,26,7800,"mississippi",NA
"7801",-88.3672790527344,34.996265411377,26,7801,"mississippi",NA
"7802",-88.1896591186523,34.996265411377,26,7802,"mississippi",NA
"9549",-75.8939895629883,36.5547065734863,38,9549,"north carolina","knotts"
"9550",-75.8596115112305,36.5547065734863,38,9550,"north carolina","knotts"
"9551",-75.8424224853516,36.5088691711426,38,9551,"north carolina","knotts"
"9552",-75.8252334594727,36.4515762329102,38,9552,"north carolina","knotts"
"9553",-75.8137741088867,36.3885498046875,38,9553,"north carolina","knotts"
"9554",-75.7793960571289,36.2911491394043,38,9554,"north carolina","knotts"
"9555",-75.7450256347656,36.2052040100098,38,9555,"north carolina","knotts"
"9556",-75.7278289794922,36.153636932373,38,9556,"north carolina","knotts"
"9557",-75.7049179077148,36.1192588806152,38,9557,"north carolina","knotts"
"9558",-75.6819915771484,36.0619659423828,38,9558,"north carolina","knotts"
"9559",-75.6533508300781,36.021858215332,38,9559,"north carolina","knotts"
"9560",-75.5903244018555,35.9473724365234,38,9560,"north carolina","knotts"
"9561",-75.5788650512695,35.9072647094727,38,9561,"north carolina","knotts"
"9562",-75.5674057006836,35.8786201477051,38,9562,"north carolina","knotts"
"9563",-75.5502166748047,35.849967956543,38,9563,"north carolina","knotts"
"9564",-75.5387573242188,35.8213195800781,38,9564,"north carolina","knotts"
"9565",-75.5387573242188,35.8041305541992,38,9565,"north carolina","knotts"
"9566",-75.5502166748047,35.7926750183105,38,9566,"north carolina","knotts"
"9567",-75.5616760253906,35.7984046936035,38,9567,"north carolina","knotts"
"9568",-75.5731353759766,35.8041305541992,38,9568,"north carolina","knotts"
"9569",-75.5903244018555,35.84423828125,38,9569,"north carolina","knotts"
"9570",-75.5960464477539,35.8671569824219,38,9570,"north carolina","knotts"
"9571",-75.6075134277344,35.8900756835938,38,9571,"north carolina","knotts"
"9572",-75.6361541748047,35.9359130859375,38,9572,"north carolina","knotts"
"9573",-75.6648101806641,35.9702911376953,38,9573,"north carolina","knotts"
"9574",-75.6877212524414,35.9932098388672,38,9574,"north carolina","knotts"
"9575",-75.6877212524414,36.021858215332,38,9575,"north carolina","knotts"
"9576",-75.6991882324219,36.0275840759277,38,9576,"north carolina","knotts"
"9577",-75.7507553100586,36.0505027770996,38,9577,"north carolina","knotts"
"9578",-75.767936706543,36.1078033447266,38,9578,"north carolina","knotts"
"9579",-75.767936706543,36.165096282959,38,9579,"north carolina","knotts"
"9580",-75.8195037841797,36.2796859741211,38,9580,"north carolina","knotts"
"9581",-75.8424224853516,36.3770904541016,38,9581,"north carolina","knotts"
"9582",-75.8596115112305,36.4171943664551,38,9582,"north carolina","knotts"
"9583",-75.8653411865234,36.4630317687988,38,9583,"north carolina","knotts"
"9584",-75.8825302124023,36.4974136352539,38,9584,"north carolina","knotts"
"9585",-75.8939895629883,36.5547065734863,38,9585,"north carolina","knotts"
"9587",-78.5582427978516,33.8675346374512,39,9587,"north carolina","main"
"9588",-78.6384506225586,33.9477462768555,39,9588,"north carolina","main"
"9589",-79.0567169189453,34.3029823303223,39,9589,"north carolina","main"
"9590",-79.4463272094727,34.6123809814453,39,9590,"north carolina","main"
"9591",-79.4463272094727,34.6181106567383,39,9591,"north carolina","main"
"9592",-79.6755065917969,34.801456451416,39,9592,"north carolina","main"
"9593",-79.6927032470703,34.807186126709,39,9593,"north carolina","main"
"9594",-79.9104232788086,34.807186126709,39,9594,"north carolina","main"
"9595",-80.3229598999023,34.812915802002,39,9595,"north carolina","main"
"9596",-80.5406723022461,34.812915802002,39,9596,"north carolina","main"
"9597",-80.7813186645508,34.8186454772949,39,9597,"north carolina","main"
"9598",-80.7755966186523,34.9275093078613,39,9598,"north carolina","main"
"9599",-80.8615341186523,35.0249099731445,39,9599,"north carolina","main"
"9600",-80.9073715209961,35.082202911377,39,9600,"north carolina","main"
"9601",-80.9417495727539,35.116584777832,39,9601,"north carolina","main"
"9602",-81.0391464233398,35.0592842102051,39,9602,"north carolina","main"
"9603",-81.0563430786133,35.082202911377,39,9603,"north carolina","main"
"9604",-81.0563430786133,35.0993957519531,39,9604,"north carolina","main"
"9605",-81.0448837280273,35.1108551025391,39,9605,"north carolina","main"
"9606",-81.0276870727539,35.1337738037109,39,9606,"north carolina","main"
"9607",-81.0219650268555,35.1624183654785,39,9607,"north carolina","main"
"9608",-81.3256301879883,35.1738777160645,39,9608,"north carolina","main"
"9609",-81.3657379150391,35.1738777160645,39,9609,"north carolina","main"
"9610",-81.7725372314453,35.1910667419434,39,9610,"north carolina","main"
"9611",-81.8699417114258,35.1910667419434,39,9611,"north carolina","main"
"9612",-81.9845275878906,35.1967964172363,39,9612,"north carolina","main"
"9613",-82.2194366455078,35.1967964172363,39,9613,"north carolina","main"
"9614",-82.276741027832,35.1967964172363,39,9614,"north carolina","main"
"9615",-82.3168487548828,35.1910667419434,39,9615,"north carolina","main"
"9616",-82.3626861572266,35.1967964172363,39,9616,"north carolina","main"
"9617",-82.3798751831055,35.1967964172363,39,9617,"north carolina","main"
"9618",-82.4027862548828,35.2082557678223,39,9618,"north carolina","main"
"9619",-82.4085235595703,35.2082557678223,39,9619,"north carolina","main"
"9620",-82.4428939819336,35.1738777160645,39,9620,"north carolina","main"
"9621",-82.4772720336914,35.1853370666504,39,9621,"north carolina","main"
"9622",-82.5001983642578,35.1738777160645,39,9622,"north carolina","main"
"9623",-82.5918655395508,35.1395034790039,39,9623,"north carolina","main"
"9624",-82.6434326171875,35.1280403137207,39,9624,"north carolina","main"
"9625",-82.6720733642578,35.1280403137207,39,9625,"north carolina","main"
"9626",-82.6949996948242,35.1337738037109,39,9626,"north carolina","main"
"9627",-82.7007293701172,35.116584777832,39,9627,"north carolina","main"
"9628",-82.7007293701172,35.0993957519531,39,9628,"north carolina","main"
"9629",-82.7522964477539,35.0764770507812,39,9629,"north carolina","main"
"9630",-82.7694854736328,35.0707473754883,39,9630,"north carolina","main"
"9631",-82.7866744995117,35.082202911377,39,9631,"north carolina","main"
"9632",-82.8038558959961,35.082202911377,39,9632,"north carolina","main"
"9633",-82.8668899536133,35.0650177001953,39,9633,"north carolina","main"
"9634",-82.9872055053711,35.0249099731445,39,9634,"north carolina","main"
"9635",-83.00439453125,35.0191802978516,39,9635,"north carolina","main"
"9636",-83.1075286865234,34.9905319213867,39,9636,"north carolina","main"
"9637",-83.1361770629883,34.996265411377,39,9637,"north carolina","main"
"9638",-83.5143280029297,34.9905319213867,39,9638,"north carolina","main"
"9639",-83.5830841064453,34.9905319213867,39,9639,"north carolina","main"
"9640",-83.9497756958008,34.9790725708008,39,9640,"north carolina","main"
"9641",-84.0185317993164,34.9790725708008,39,9641,"north carolina","main"
"9642",-84.1445846557617,34.9790725708008,39,9642,"north carolina","main"
"9643",-84.3221969604492,34.9905319213867,39,9643,"north carolina","main"
"9644",-84.3221969604492,34.996265411377,39,9644,"north carolina","main"
"9645",-84.2935485839844,35.2197151184082,39,9645,"north carolina","main"
"9646",-84.2878189086914,35.2369041442871,39,9646,"north carolina","main"
"9647",-84.2419815063477,35.265552520752,39,9647,"north carolina","main"
"9648",-84.2190704345703,35.254093170166,39,9648,"north carolina","main"
"9649",-84.2076034545898,35.2426338195801,39,9649,"north carolina","main"
"9650",-84.1732330322266,35.2369041442871,39,9650,"north carolina","main"
"9651",-84.1273956298828,35.2426338195801,39,9651,"north carolina","main"
"9652",-84.093017578125,35.254093170166,39,9652,"north carolina","main"
"9653",-84.0529098510742,35.2827415466309,39,9653,"north carolina","main"
"9654",-84.0242614746094,35.2942008972168,39,9654,"north carolina","main"
"9655",-84.0185317993164,35.3113899230957,39,9655,"north carolina","main"
"9656",-84.0242614746094,35.3343086242676,39,9656,"north carolina","main"
"9657",-84.0128021240234,35.3514938354492,39,9657,"north carolina","main"
"9658",-84.0128021240234,35.3686828613281,39,9658,"north carolina","main"
"9659",-84.0128021240234,35.4087905883789,39,9659,"north carolina","main"
"9660",-83.9841537475586,35.4259834289551,39,9660,"north carolina","main"
"9661",-83.9497756958008,35.4603576660156,39,9661,"north carolina","main"
"9662",-83.8982086181641,35.4947357177734,39,9662,"north carolina","main"
"9663",-83.8409118652344,35.5291137695312,39,9663,"north carolina","main"
"9664",-83.7893447875977,35.5405731201172,39,9664,"north carolina","main"
"9665",-83.7377853393555,35.5634918212891,39,9665,"north carolina","main"
"9666",-83.6804885864258,35.5749473571777,39,9666,"north carolina","main"
"9667",-83.6575698852539,35.5749473571777,39,9667,"north carolina","main"
"9668",-83.5945434570312,35.569221496582,39,9668,"north carolina","main"
"9669",-83.5143280029297,35.5577583312988,39,9669,"north carolina","main"
"9670",-83.4914093017578,35.569221496582,39,9670,"north carolina","main"
"9671",-83.4513092041016,35.5978660583496,39,9671,"north carolina","main"
"9672",-83.4283828735352,35.6207847595215,39,9672,"north carolina","main"
"9673",-83.3997344970703,35.6265144348145,39,9673,"north carolina","main"
"9674",-83.37109375,35.6437034606934,39,9674,"north carolina","main"
"9675",-83.3538970947266,35.6551666259766,39,9675,"north carolina","main"
"9676",-83.3252563476562,35.6666221618652,39,9676,"north carolina","main"
"9677",-83.2966003417969,35.6666221618652,39,9677,"north carolina","main"
"9678",-83.2794189453125,35.6780815124512,39,9678,"north carolina","main"
"9679",-83.2564926147461,35.701000213623,39,9679,"north carolina","main"
"9680",-83.2221221923828,35.7239189147949,39,9680,"north carolina","main"
"9681",-83.1648254394531,35.7468376159668,39,9681,"north carolina","main"
"9682",-83.1075286865234,35.7697563171387,39,9682,"north carolina","main"
"9683",-83.0559616088867,35.7869453430176,39,9683,"north carolina","main"
"9684",-83.0215835571289,35.7869453430176,39,9684,"north carolina","main"
"9685",-82.9986724853516,35.7869453430176,39,9685,"north carolina","main"
"9686",-82.9642868041992,35.8041305541992,39,9686,"north carolina","main"
"9687",-82.9413681030273,35.8155937194824,39,9687,"north carolina","main"
"9688",-82.912727355957,35.8557014465332,39,9688,"north carolina","main"
"9689",-82.8955307006836,35.8728866577148,39,9689,"north carolina","main"
"9690",-82.912727355957,35.8900756835938,39,9690,"north carolina","main"
"9691",-82.9184494018555,35.9244537353516,39,9691,"north carolina","main"
"9692",-82.8898010253906,35.9359130859375,39,9692,"north carolina","main"
"9693",-82.8668899536133,35.9473724365234,39,9693,"north carolina","main"
"9694",-82.8267822265625,35.9301834106445,39,9694,"north carolina","main"
"9695",-82.8038558959961,35.9416427612305,39,9695,"north carolina","main"
"9696",-82.7866744995117,35.9588317871094,39,9696,"north carolina","main"
"9697",-82.7866744995117,35.9817504882812,39,9697,"north carolina","main"
"9698",-82.7522964477539,36.0046691894531,39,9698,"north carolina","main"
"9699",-82.6606216430664,36.0619659423828,39,9699,"north carolina","main"
"9700",-82.6377029418945,36.0619659423828,39,9700,"north carolina","main"
"9701",-82.6090545654297,36.0333137512207,39,9701,"north carolina","main"
"9702",-82.6205139160156,36.0046691894531,39,9702,"north carolina","main"
"9703",-82.6205139160156,35.9817504882812,39,9703,"north carolina","main"
"9704",-82.6090545654297,35.9702911376953,39,9704,"north carolina","main"
"9705",-82.5804061889648,35.9645576477051,39,9705,"north carolina","main"
"9706",-82.5460357666016,35.9645576477051,39,9706,"north carolina","main"
"9707",-82.5059280395508,35.9760208129883,39,9707,"north carolina","main"
"9708",-82.4830017089844,35.9932098388672,39,9708,"north carolina","main"
"9709",-82.4428939819336,36.0161285400391,39,9709,"north carolina","main"
"9710",-82.4085235595703,36.0447769165039,39,9710,"north carolina","main"
"9711",-82.4027862548828,36.0619659423828,39,9711,"north carolina","main"
"9712",-82.3855972290039,36.0848846435547,39,9712,"north carolina","main"
"9713",-82.3454895019531,36.1135292053223,39,9713,"north carolina","main"
"9714",-82.3168487548828,36.1192588806152,39,9714,"north carolina","main"
"9715",-82.276741027832,36.1192588806152,39,9715,"north carolina","main"
"9716",-82.2538223266602,36.1192588806152,39,9716,"north carolina","main"
"9717",-82.2194366455078,36.1364479064941,39,9717,"north carolina","main"
"9718",-82.1736068725586,36.1421775817871,39,9718,"north carolina","main"
"9719",-82.1506881713867,36.1307182312012,39,9719,"north carolina","main"
"9720",-82.1334991455078,36.1135292053223,39,9720,"north carolina","main"
"9721",-82.1163101196289,36.1078033447266,39,9721,"north carolina","main"
"9722",-82.0819320678711,36.1020698547363,39,9722,"north carolina","main"
"9723",-82.0475616455078,36.1192588806152,39,9723,"north carolina","main"
"9724",-82.0131759643555,36.1364479064941,39,9724,"north carolina","main"
"9725",-81.9787979125977,36.2109336853027,39,9725,"north carolina","main"
"9726",-81.9329605102539,36.2567672729492,39,9726,"north carolina","main"
"9727",-81.9272384643555,36.2624969482422,39,9727,"north carolina","main"
"9728",-81.8699417114258,36.3255233764648,39,9728,"north carolina","main"
"9729",-81.829833984375,36.3484420776367,39,9729,"north carolina","main"
"9730",-81.8011856079102,36.3484420776367,39,9730,"north carolina","main"
"9731",-81.7553482055664,36.3427124023438,39,9731,"north carolina","main"
"9732",-81.7152404785156,36.3427124023438,39,9732,"north carolina","main"
"9733",-81.7152404785156,36.3656311035156,39,9733,"north carolina","main"
"9734",-81.7209701538086,36.3828201293945,39,9734,"north carolina","main"
"9735",-81.7438888549805,36.4057388305664,39,9735,"north carolina","main"
"9736",-81.7209701538086,36.440113067627,39,9736,"north carolina","main"
"9737",-81.6980514526367,36.474494934082,39,9737,"north carolina","main"
"9738",-81.7037811279297,36.5031394958496,39,9738,"north carolina","main"
"9739",-81.7095108032227,36.5260581970215,39,9739,"north carolina","main"
"9740",-81.7037811279297,36.5547065734863,39,9740,"north carolina","main"
"9741",-81.6751327514648,36.5833549499512,39,9741,"north carolina","main"
"9742",-81.646484375,36.5948143005371,39,9742,"north carolina","main"
"9743",-81.3657379150391,36.5776252746582,39,9743,"north carolina","main"
"9744",-80.8844528198242,36.5604400634766,39,9744,"north carolina","main"
"9745",-80.8328857421875,36.5604400634766,39,9745,"north carolina","main"
"9746",-80.5979766845703,36.5604400634766,39,9746,"north carolina","main"
"9747",-80.4432754516602,36.5547065734863,39,9747,"north carolina","main"
"9748",-80.0937728881836,36.5489768981934,39,9748,"north carolina","main"
"9749",-80.0307464599609,36.5489768981934,39,9749,"north carolina","main"
"9750",-79.7098846435547,36.5489768981934,39,9750,"north carolina","main"
"9751",-79.4864349365234,36.5432472229004,39,9751,"north carolina","main"
"9752",-79.2171401977539,36.5432472229004,39,9752,"north carolina","main"
"9753",-79.1254730224609,36.5375213623047,39,9753,"north carolina","main"
"9754",-78.7988891601562,36.5375213623047,39,9754,"north carolina","main"
"9755",-78.7129440307617,36.5432472229004,39,9755,"north carolina","main"
"9756",-78.4436492919922,36.5375213623047,39,9756,"north carolina","main"
"9757",-78.3175964355469,36.5375213623047,39,9757,"north carolina","main"
"9758",-78.0425796508789,36.5375213623047,39,9758,"north carolina","main"
"9759",-77.8936157226562,36.5375213623047,39,9759,"north carolina","main"
"9760",-77.761833190918,36.5432472229004,39,9760,"north carolina","main"
"9761",-77.3378448486328,36.5432472229004,39,9761,"north carolina","main"
"9762",-77.1545028686523,36.5432472229004,39,9762,"north carolina","main"
"9763",-76.9195785522461,36.5489768981934,39,9763,"north carolina","main"
"9764",-76.5299758911133,36.5489768981934,39,9764,"north carolina","main"
"9765",-76.4898681640625,36.5489768981934,39,9765,"north carolina","main"
"9766",-76.3408966064453,36.5489768981934,39,9766,"north carolina","main"
"9767",-76.1117172241211,36.5547065734863,39,9767,"north carolina","main"
"9768",-76.0486831665039,36.5547065734863,39,9768,"north carolina","main"
"9769",-76.0429611206055,36.5432472229004,39,9769,"north carolina","main"
"9770",-76.0315017700195,36.5260581970215,39,9770,"north carolina","main"
"9771",-76.0429611206055,36.5203285217285,39,9771,"north carolina","main"
"9772",-76.0601501464844,36.5260581970215,39,9772,"north carolina","main"
"9773",-76.0773391723633,36.5203285217285,39,9773,"north carolina","main"
"9774",-76.0830688476562,36.5088691711426,39,9774,"north carolina","main"
"9775",-76.0773391723633,36.4974136352539,39,9775,"north carolina","main"
"9776",-76.0601501464844,36.4916839599609,39,9776,"north carolina","main"
"9777",-76.0486831665039,36.4859504699707,39,9777,"north carolina","main"
"9778",-76.0257720947266,36.4859504699707,39,9778,"north carolina","main"
"9779",-76.0200424194336,36.4630317687988,39,9779,"north carolina","main"
"9780",-76.0085754394531,36.4515762329102,39,9780,"north carolina","main"
"9781",-75.9856643676758,36.4458465576172,39,9781,"north carolina","main"
"9782",-75.9684753417969,36.4343872070312,39,9782,"north carolina","main"
"9783",-75.9856643676758,36.4171943664551,39,9783,"north carolina","main"
"9784",-75.9799346923828,36.3942794799805,39,9784,"north carolina","main"
"9785",-75.9627380371094,36.3885498046875,39,9785,"north carolina","main"
"9786",-75.939826965332,36.4057388305664,39,9786,"north carolina","main"
"9787",-75.9340972900391,36.4171943664551,39,9787,"north carolina","main"
"9788",-75.9226379394531,36.4171943664551,39,9788,"north carolina","main"
"9789",-75.9054489135742,36.4000091552734,39,9789,"north carolina","main"
"9790",-75.9054489135742,36.3770904541016,39,9790,"north carolina","main"
"9791",-75.8939895629883,36.3197937011719,39,9791,"north carolina","main"
"9792",-75.8825302124023,36.2682304382324,39,9792,"north carolina","main"
"9793",-75.8481521606445,36.2223930358887,39,9793,"north carolina","main"
"9794",-75.8252334594727,36.2052040100098,39,9794,"north carolina","main"
"9795",-75.8367004394531,36.1880149841309,39,9795,"north carolina","main"
"9796",-75.8252334594727,36.153636932373,39,9796,"north carolina","main"
"9797",-75.8252334594727,36.1307182312012,39,9797,"north carolina","main"
"9798",-75.8080444335938,36.1078033447266,39,9798,"north carolina","main"
"9799",-75.8023147583008,36.0963401794434,39,9799,"north carolina","main"
"9800",-75.8080444335938,36.0848846435547,39,9800,"north carolina","main"
"9801",-75.8424224853516,36.0963401794434,39,9801,"north carolina","main"
"9802",-75.8596115112305,36.1307182312012,39,9802,"north carolina","main"
"9803",-75.8768005371094,36.1708221435547,39,9803,"north carolina","main"
"9804",-75.8939895629883,36.1880149841309,39,9804,"north carolina","main"
"9805",-75.9111785888672,36.1994743347168,39,9805,"north carolina","main"
"9806",-75.9054489135742,36.2281227111816,39,9806,"north carolina","main"
"9807",-75.939826965332,36.2453117370605,39,9807,"north carolina","main"
"9808",-75.945556640625,36.2854156494141,39,9808,"north carolina","main"
"9809",-75.9627380371094,36.2911491394043,39,9809,"north carolina","main"
"9810",-75.9856643676758,36.2911491394043,39,9810,"north carolina","main"
"9811",-75.9856643676758,36.2682304382324,39,9811,"north carolina","main"
"9812",-75.9684753417969,36.2510414123535,39,9812,"north carolina","main"
"9813",-75.9684753417969,36.2338485717773,39,9813,"north carolina","main"
"9814",-75.9799346923828,36.2109336853027,39,9814,"north carolina","main"
"9815",-75.9627380371094,36.1937408447266,39,9815,"north carolina","main"
"9816",-75.939826965332,36.1765556335449,39,9816,"north carolina","main"
"9817",-75.9340972900391,36.1708221435547,39,9817,"north carolina","main"
"9818",-75.939826965332,36.165096282959,39,9818,"north carolina","main"
"9819",-75.9856643676758,36.1765556335449,39,9819,"north carolina","main"
"9820",-76.0544128417969,36.2338485717773,39,9820,"north carolina","main"
"9821",-76.0887908935547,36.2453117370605,39,9821,"north carolina","main"
"9822",-76.1059875488281,36.2682304382324,39,9822,"north carolina","main"
"9823",-76.1288986206055,36.2911491394043,39,9823,"north carolina","main"
"9824",-76.1632843017578,36.2911491394043,39,9824,"north carolina","main"
"9825",-76.1690063476562,36.2911491394043,39,9825,"north carolina","main"
"9826",-76.1861953735352,36.2796859741211,39,9826,"north carolina","main"
"9827",-76.1690063476562,36.2682304382324,39,9827,"north carolina","main"
"9828",-76.1460876464844,36.2510414123535,39,9828,"north carolina","main"
"9829",-76.1288986206055,36.2338485717773,39,9829,"north carolina","main"
"9830",-76.1346282958984,36.2109336853027,39,9830,"north carolina","main"
"9831",-76.0887908935547,36.1937408447266,39,9831,"north carolina","main"
"9832",-76.0601501464844,36.1765556335449,39,9832,"north carolina","main"
"9833",-76.0544128417969,36.159366607666,39,9833,"north carolina","main"
"9834",-76.0601501464844,36.1421775817871,39,9834,"north carolina","main"
"9835",-76.0945205688477,36.1421775817871,39,9835,"north carolina","main"
"9836",-76.1346282958984,36.1421775817871,39,9836,"north carolina","main"
"9837",-76.1460876464844,36.1364479064941,39,9837,"north carolina","main"
"9838",-76.1632843017578,36.1192588806152,39,9838,"north carolina","main"
"9839",-76.1747360229492,36.1307182312012,39,9839,"north carolina","main"
"9840",-76.21484375,36.165096282959,39,9840,"north carolina","main"
"9841",-76.2434997558594,36.1937408447266,39,9841,"north carolina","main"
"9842",-76.2664108276367,36.1994743347168,39,9842,"north carolina","main"
"9843",-76.2778701782227,36.1937408447266,39,9843,"north carolina","main"
"9844",-76.2721405029297,36.1765556335449,39,9844,"north carolina","main"
"9845",-76.2492294311523,36.165096282959,39,9845,"north carolina","main"
"9846",-76.2492294311523,36.153636932373,39,9846,"north carolina","main"
"9847",-76.2434997558594,36.1307182312012,39,9847,"north carolina","main"
"9848",-76.2263031005859,36.1192588806152,39,9848,"north carolina","main"
"9849",-76.220573425293,36.1078033447266,39,9849,"north carolina","main"
"9850",-76.2320327758789,36.1020698547363,39,9850,"north carolina","main"
"9851",-76.2606811523438,36.1078033447266,39,9851,"north carolina","main"
"9852",-76.3294372558594,36.1421775817871,39,9852,"north carolina","main"
"9853",-76.3638153076172,36.159366607666,39,9853,"north carolina","main"
"9854",-76.3867340087891,36.165096282959,39,9854,"north carolina","main"
"9855",-76.398193359375,36.159366607666,39,9855,"north carolina","main"
"9856",-76.398193359375,36.1364479064941,39,9856,"north carolina","main"
"9857",-76.3580856323242,36.1192588806152,39,9857,"north carolina","main"
"9858",-76.3408966064453,36.1078033447266,39,9858,"north carolina","main"
"9859",-76.3408966064453,36.0963401794434,39,9859,"north carolina","main"
"9860",-76.3523559570312,36.0906105041504,39,9860,"north carolina","main"
"9861",-76.3810043334961,36.0848846435547,39,9861,"north carolina","main"
"9862",-76.4325714111328,36.0906105041504,39,9862,"north carolina","main"
"9863",-76.4554901123047,36.0848846435547,39,9863,"north carolina","main"
"9864",-76.4440307617188,36.0619659423828,39,9864,"north carolina","main"
"9865",-76.4383010864258,36.0505027770996,39,9865,"north carolina","main"
"9866",-76.4497604370117,36.0275840759277,39,9866,"north carolina","main"
"9867",-76.4784088134766,36.0161285400391,39,9867,"north carolina","main"
"9868",-76.5185165405273,36.0046691894531,39,9868,"north carolina","main"
"9869",-76.575813293457,36.021858215332,39,9869,"north carolina","main"
"9870",-76.6159210205078,36.0447769165039,39,9870,"north carolina","main"
"9871",-76.6331024169922,36.0390472412109,39,9871,"north carolina","main"
"9872",-76.6617584228516,36.0390472412109,39,9872,"north carolina","main"
"9873",-76.6789398193359,36.0562324523926,39,9873,"north carolina","main"
"9874",-76.6846694946289,36.0791511535645,39,9874,"north carolina","main"
"9875",-76.6789398193359,36.1078033447266,39,9875,"north carolina","main"
"9876",-76.7018661499023,36.1421775817871,39,9876,"north carolina","main"
"9877",-76.7075881958008,36.1765556335449,39,9877,"north carolina","main"
"9878",-76.7018661499023,36.2166595458984,39,9878,"north carolina","main"
"9879",-76.673210144043,36.2338485717773,39,9879,"north carolina","main"
"9880",-76.6617584228516,36.2682304382324,39,9880,"north carolina","main"
"9881",-76.6617584228516,36.2911491394043,39,9881,"north carolina","main"
"9882",-76.6789398193359,36.302604675293,39,9882,"north carolina","main"
"9883",-76.6961364746094,36.3197937011719,39,9883,"north carolina","main"
"9884",-76.7133178710938,36.3369827270508,39,9884,"north carolina","main"
"9885",-76.7305068969727,36.3427124023438,39,9885,"north carolina","main"
"9886",-76.7476959228516,36.3369827270508,39,9886,"north carolina","main"
"9887",-76.7476959228516,36.3312530517578,39,9887,"north carolina","main"
"9888",-76.7476959228516,36.3140678405762,39,9888,"north carolina","main"
"9889",-76.7247772216797,36.2911491394043,39,9889,"north carolina","main"
"9890",-76.7133178710938,36.2739562988281,39,9890,"north carolina","main"
"9891",-76.7075881958008,36.2567672729492,39,9891,"north carolina","main"
"9892",-76.7190475463867,36.2338485717773,39,9892,"north carolina","main"
"9893",-76.7305068969727,36.2223930358887,39,9893,"north carolina","main"
"9894",-76.7476959228516,36.2109336853027,39,9894,"north carolina","main"
"9895",-76.7476959228516,36.1937408447266,39,9895,"north carolina","main"
"9896",-76.7476959228516,36.165096282959,39,9896,"north carolina","main"
"9897",-76.7362365722656,36.0848846435547,39,9897,"north carolina","main"
"9898",-76.7133178710938,36.0333137512207,39,9898,"north carolina","main"
"9899",-76.6903991699219,36.0046691894531,39,9899,"north carolina","main"
"9900",-76.6846694946289,35.9932098388672,39,9900,"north carolina","main"
